Distribution,Trials,Won % switch, Won % non-switch
laplace,802,58.47880299251871,41.5211970074813
logistic,802,26.683291770573565,73.31670822942642
uniform,802,45.38653366583541,54.613466334164585
rayleigh,802,66.70822942643392,33.29177057356609
normal,812,36.330049261083744,63.669950738916256
binomial,812,69.70443349753694,30.295566502463057
exponential,812,42.241379310344826,57.758620689655174
poisson,812,29.1871921182266,70.8128078817734
laplace,812,58.743842364532014,41.256157635467986
logistic,812,60.83743842364532,39.16256157635468
uniform,812,49.75369458128079,50.24630541871922
rayleigh,812,70.07389162561576,29.926108374384235
normal,822,64.35523114355232,35.64476885644769
binomial,822,11.19221411192214,88.80778588807786
exponential,822,60.09732360097324,39.90267639902677
poisson,822,78.71046228710462,21.289537712895378
laplace,822,43.43065693430657,56.56934306569343
logistic,822,27.61557177615572,72.38442822384428
uniform,822,31.02189781021898,68.97810218978103
rayleigh,822,45.37712895377129,54.62287104622872
normal,832,52.88461538461539,47.11538461538461
binomial,832,40.38461538461539,59.61538461538461
exponential,832,39.0625,60.9375
poisson,832,26.682692307692307,73.3173076923077
laplace,832,54.44711538461539,45.55288461538461
logistic,832,77.64423076923077,22.355769230769234
uniform,832,35.456730769230774,64.54326923076923
rayleigh,832,65.98557692307693,34.01442307692308
normal,842,75.77197149643705,24.228028503562946
binomial,842,28.622327790973873,71.37767220902613
exponential,842,74.10926365795724,25.890736342042754
poisson,842,71.37767220902613,28.622327790973873
laplace,842,43.942992874109265,56.057007125890735
logistic,842,39.66745843230404,60.33254156769596
uniform,842,44.06175771971497,55.93824228028503
rayleigh,842,56.888361045130644,43.111638954869356
normal,852,87.08920187793427,12.910798122065728
binomial,852,39.201877934272304,60.798122065727696
exponential,852,63.84976525821596,36.15023474178404
poisson,852,28.755868544600936,71.24413145539906
laplace,852,36.73708920187793,63.262910798122064
logistic,852,51.99530516431925,48.00469483568075
uniform,852,55.28169014084507,44.71830985915493
rayleigh,852,87.08920187793427,12.910798122065728
normal,862,72.8538283062645,27.1461716937355
binomial,862,40.60324825986079,59.39675174013921
exponential,862,35.150812064965194,64.8491879350348
poisson,862,21.925754060324827,78.07424593967517
laplace,862,55.10440835266821,44.895591647331784
logistic,862,62.52900232018561,37.47099767981438
uniform,862,27.958236658932716,72.0417633410673
rayleigh,862,66.8213457076566,33.17865429234338
normal,872,66.05504587155964,33.94495412844037
binomial,872,60.77981651376147,39.22018348623853
exponential,872,64.6788990825688,35.321100917431195
poisson,872,56.9954128440367,43.0045871559633
laplace,872,22.13302752293578,77.86697247706422
logistic,872,68.69266055045871,31.30733944954128
uniform,872,69.95412844036697,30.045871559633024
rayleigh,872,63.87614678899083,36.12385321100918
normal,882,52.83446712018141,47.16553287981859
binomial,882,79.13832199546485,20.861678004535147
exponential,882,69.27437641723357,30.725623582766442
poisson,882,29.47845804988662,70.52154195011337
laplace,882,66.55328798185941,33.44671201814059
logistic,882,34.58049886621315,65.41950113378685
uniform,882,67.23356009070295,32.76643990929705
rayleigh,882,30.158730158730158,69.84126984126983
normal,892,75.7847533632287,24.2152466367713
binomial,892,69.17040358744396,30.829596412556054
exponential,892,51.34529147982063,48.654708520179376
poisson,892,54.932735426008975,45.06726457399103
laplace,892,58.40807174887892,41.591928251121075
logistic,892,50.56053811659192,49.43946188340807
uniform,892,27.130044843049326,72.86995515695067
rayleigh,892,73.76681614349776,26.23318385650224
normal,902,70.73170731707317,29.268292682926827
binomial,902,35.14412416851441,64.85587583148559
exponential,902,40.909090909090914,59.09090909090909
poisson,902,63.968957871396896,36.031042128603104
laplace,902,63.74722838137472,36.25277161862528
logistic,902,64.7450110864745,35.254988913525494
uniform,902,28.93569844789357,71.06430155210643
rayleigh,902,29.490022172949004,70.50997782705099
normal,912,43.75,56.25
binomial,912,42.10526315789473,57.89473684210527
exponential,912,57.01754385964912,42.98245614035088
poisson,912,74.67105263157895,25.32894736842105
laplace,912,53.50877192982456,46.49122807017544
logistic,912,52.30263157894737,47.69736842105263
uniform,912,78.28947368421053,21.710526315789476
rayleigh,912,47.368421052631575,52.63157894736842
normal,922,38.39479392624729,61.60520607375272
binomial,922,83.4056399132321,16.594360086767896
exponential,922,28.633405639913235,71.36659436008676
poisson,922,52.49457700650759,47.50542299349241
laplace,922,43.70932754880694,56.29067245119306
logistic,922,33.18872017353579,66.81127982646422
uniform,922,55.748373101952275,44.251626898047725
rayleigh,922,37.310195227765725,62.68980477223427
normal,932,20.815450643776824,79.18454935622317
binomial,932,73.17596566523605,26.824034334763947
exponential,932,48.06866952789699,51.931330472103
poisson,932,20.386266094420602,79.6137339055794
laplace,932,42.59656652360515,57.40343347639485
logistic,932,48.283261802575105,51.716738197424895
uniform,932,34.97854077253219,65.02145922746782
rayleigh,932,52.36051502145923,47.63948497854077
normal,942,44.37367303609342,55.62632696390658
binomial,942,30.89171974522293,69.10828025477707
exponential,942,44.26751592356688,55.73248407643312
poisson,942,60.08492569002123,39.91507430997877
laplace,942,60.509554140127385,39.490445859872615
logistic,942,31.95329087048832,68.04670912951167
uniform,942,71.23142250530785,28.768577494692142
rayleigh,942,51.167728237791934,48.832271762208066
normal,952,36.97478991596639,63.02521008403361
binomial,952,36.44957983193277,63.55042016806722
exponential,952,34.97899159663865,65.02100840336135
poisson,952,55.46218487394958,44.537815126050425
laplace,952,71.63865546218487,28.361344537815125
logistic,952,35.714285714285715,64.28571428571429
uniform,952,70.69327731092437,29.30672268907563
rayleigh,952,33.82352941176471,66.17647058823529
normal,962,29.417879417879416,70.58212058212058
binomial,962,44.8024948024948,55.197505197505194
exponential,962,68.71101871101871,31.288981288981287
poisson,962,57.380457380457386,42.61954261954262
laplace,962,50.72765072765073,49.272349272349274
logistic,962,35.343035343035346,64.65696465696466
uniform,962,58.004158004158,41.995841995842
rayleigh,962,48.85654885654886,51.143451143451145
normal,972,65.3292181069959,34.67078189300412
binomial,972,24.382716049382715,75.61728395061729
exponential,972,53.086419753086425,46.913580246913575
poisson,972,18.82716049382716,81.17283950617285
laplace,972,50.308641975308646,49.691358024691354
logistic,972,60.288065843621396,39.711934156378604
uniform,972,74.38271604938271,25.617283950617285
rayleigh,972,56.06995884773662,43.93004115226338
normal,982,63.0346232179226,36.96537678207739
binomial,982,50.101832993890014,49.89816700610998
exponential,982,43.9918533604888,56.0081466395112
poisson,982,57.0264765784114,42.973523421588595
laplace,982,59.063136456211815,40.936863543788185
logistic,982,27.189409368635438,72.81059063136456
uniform,982,41.44602851323829,58.55397148676171
rayleigh,982,32.07739307535641,67.92260692464357
normal,992,34.17338709677419,65.82661290322581
binomial,992,34.778225806451616,65.22177419354838
exponential,992,78.83064516129032,21.16935483870968
poisson,992,59.07258064516129,40.92741935483871
laplace,992,66.12903225806451,33.87096774193548
logistic,992,54.93951612903226,45.060483870967744
uniform,992,72.37903225806451,27.62096774193548
rayleigh,992,58.46774193548387,41.53225806451613
